sample_id,text_length,regret_factor,emotion_joy,emotion_anger,emotion_surprise,emotion_disgust,emotion_sadness,emotion_shame,emotion_fear,bentham_intensity,bentham_duration,bentham_certainty,bentham_propinquity,surd_selection,surd_uncertainty,surd_risk,surd_decision
6223,500,0.3,0.05,0.1,0.15,0.1,0.3,0.15,0.15,0.6,0.7,0.8,0.9,0.4,0.5,0.6,0.3
6224,500,0.45,0.15,0.2,0.1,0.05,0.3,0.1,0.1,0.6,0.8,0.7,0.4,0.8,0.6,0.7,0.8
6225,500,0.4,0.05,0.1,0.35,0.15,0.15,0.1,0.1,0.6,0.3,0.7,0.9,0.4,0.7,0.6,0.5
6226,500,0.65,0.05,0.02,0.15,0.08,0.25,0.2,0.25,0.75,0.6,0.65,0.9,0.6,0.7,0.75,0.8
6227,500,0.65,0.05,0.02,0.15,0.03,0.25,0.2,0.3,0.8,0.7,0.6,0.9,0.7,0.6,0.8,0.9
6228,500,0.0,0.05,0.02,0.15,0.08,0.25,0.3,0.15,0.7,0.8,0.6,0.9,0.8,0.6,0.7,0.9
6229,500,0.65,0.05,0.02,0.35,0.08,0.25,0.1,0.15,0.6,0.4,0.7,0.9,0.7,0.8,0.6,0.75
6230,244,0.3,0.1,0.15,0.25,0.05,0.2,0.05,0.2,0.6,0.9,0.4,0.7,0.8,0.7,0.8,0.9
6231,245,0.65,0.05,0.08,0.15,0.07,0.35,0.12,0.18,0.45,0.8,0.7,0.9,0.3,0.75,0.6,0.7
6232,500,0.75,0.05,0.08,0.25,0.12,0.28,0.07,0.15,0.65,0.8,0.7,0.9,0.3,0.7,0.8,0.85
6233,500,0.65,0.15,0.2,0.25,0.05,0.2,0.1,0.05,0.4,0.8,0.6,0.3,0.7,0.6,0.5,0.8
6234,500,0.3,0.05,0.1,0.25,0.05,0.3,0.15,0.1,0.7,0.8,0.6,0.9,0.4,0.7,0.8,0.6
6235,500,0.65,0.05,0.15,0.25,0.05,0.25,0.15,0.1,0.75,0.85,0.6,0.9,0.3,0.8,0.65,0.7
6236,500,0.3,0.05,0.1,0.15,0.0,0.3,0.2,0.2,0.6,0.7,0.8,0.4,0.4,0.7,0.8,0.6
6237,500,0.4,0.05,0.1,0.3,0.1,0.25,0.1,0.1,0.7,0.8,0.6,0.9,0.4,0.7,0.8,0.6
6238,500,0.3,0.15,0.1,0.2,0.05,0.25,0.15,0.1,0.7,0.8,0.6,0.9,0.6,0.7,0.8,0.9
6239,500,0.75,0.05,0.08,0.15,0.07,0.35,0.2,0.1,0.65,0.8,0.9,0.3,0.7,0.6,0.4,0.8
6240,500,0.3,0.05,0.1,0.25,0.05,0.3,0.15,0.1,0.7,0.8,0.6,0.9,0.4,0.8,0.7,0.6
6241,500,0.3,0.1,0.05,0.15,0.1,0.2,0.2,0.2,0.4,0.6,0.5,0.8,0.7,0.6,0.4,0.5
6242,500,0.7,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.7,0.5,0.3,0.8,0.6,0.8,0.7,0.8
6243,500,0.6,0.1,0.15,0.25,0.05,0.2,0.1,0.15,0.4,0.3,0.5,0.8,0.7,0.6,0.5,0.6
6244,500,0.3,0.1,0.05,0.2,0.05,0.15,0.25,0.2,0.4,0.3,0.7,0.9,0.4,0.3,0.5,0.7
6245,500,0.4,0.15,0.05,0.2,0.05,0.3,0.15,0.1,0.3,0.6,0.7,0.8,0.4,0.6,0.3,0.7
6246,500,0.3,0.1,0.05,0.15,0.05,0.3,0.2,0.15,0.4,0.6,0.7,0.9,0.6,0.4,0.3,0.5
6247,500,0.3,0.05,0.1,0.2,0.1,0.2,0.25,0.1,0.4,0.6,0.7,0.8,0.6,0.4,0.7,0.8
6248,500,0.1,0.05,0.03,0.15,0.07,0.2,0.3,0.2,0.8,0.7,0.9,0.9,0.6,0.4,0.9,0.8
6249,500,0.7,0.1,0.05,0.15,0.2,0.3,0.1,0.1,0.4,0.3,0.8,0.9,0.6,0.4,0.3,0.5
6250,500,0.15,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.4,0.7,0.8,0.9,0.3,0.4,0.3,0.5
6251,500,0.2,0.05,0.1,0.15,0.1,0.25,0.2,0.15,0.6,0.4,0.7,0.9,0.4,0.6,0.5,0.3
6252,500,0.4,0.05,0.02,0.25,0.08,0.3,0.15,0.15,0.7,0.8,0.6,0.9,0.4,0.7,0.8,0.9
6253,500,0.3,0.05,0.1,0.2,0.1,0.25,0.2,0.1,0.6,0.8,0.7,0.9,0.4,0.5,0.6,0.7
6254,500,0.4,0.05,0.1,0.15,0.2,0.2,0.2,0.1,0.6,0.4,0.8,0.9,0.7,0.4,0.5,0.6
6255,500,0.3,0.05,0.1,0.2,0.15,0.2,0.15,0.15,0.6,0.4,0.8,0.9,0.3,0.4,0.5,0.7
6256,500,0.6,0.1,0.15,0.2,0.05,0.25,0.1,0.15,0.4,0.3,0.5,0.8,0.7,0.6,0.5,0.6
6257,500,0.4,0.05,0.08,0.22,0.05,0.3,0.15,0.15,0.7,0.8,0.6,0.4,0.7,0.3,0.6,0.8
6258,500,0.7,0.1,0.05,0.25,0.05,0.25,0.1,0.2,0.6,0.8,0.4,0.9,0.3,0.8,0.7,0.8
6259,500,0.7,0.05,0.1,0.2,0.05,0.2,0.2,0.2,0.6,0.4,0.7,0.9,0.4,0.7,0.8,0.8
6260,500,0.1,0.3,0.05,0.05,0.25,0.1,0.15,0.1,0.4,0.2,0.9,0.8,0.7,0.2,0.3,0.4
6261,500,0.3,0.1,0.2,0.25,0.05,0.2,0.15,0.05,0.4,0.8,0.6,0.7,0.4,0.7,0.5,0.6
6262,500,0.6,0.1,0.15,0.2,0.05,0.2,0.15,0.15,0.4,0.3,0.5,0.8,0.7,0.8,0.4,0.6
6263,500,0.4,0.05,0.1,0.15,0.0,0.2,0.3,0.2,0.6,0.8,0.7,0.9,0.4,0.5,0.7,0.6
6264,500,0.2,0.1,0.05,0.3,0.15,0.15,0.2,0.05,0.4,0.3,0.8,0.9,0.7,0.4,0.5,0.6
6265,500,0.3,0.05,0.1,0.2,0.15,0.2,0.2,0.1,0.4,0.7,0.6,0.8,0.4,0.6,0.5,0.3
6266,500,0.2,0.3,0.15,0.15,0.05,0.15,0.1,0.1,0.6,0.4,0.7,0.9,0.8,0.4,0.3,0.7
6267,500,0.1,0.4,0.3,0.05,0.05,0.05,0.05,0.1,0.3,0.2,0.8,0.9,0.7,0.3,0.4,0.6
6268,500,0.45,0.05,0.08,0.25,0.05,0.35,0.12,0.1,0.65,0.85,0.45,0.7,0.75,0.65,0.6,0.85
6269,500,0.65,0.05,0.08,0.25,0.07,0.28,0.15,0.12,0.7,0.8,0.85,0.4,0.3,0.6,0.7,0.8
6270,500,0.4,0.3,0.05,0.1,0.15,0.2,0.1,0.1,0.6,0.8,0.9,0.7,0.7,0.3,0.4,0.6
6271,500,0.3,0.1,0.15,0.2,0.05,0.2,0.2,0.1,0.4,0.7,0.6,0.9,0.6,0.7,0.5,0.7
6272,500,0.4,0.15,0.1,0.2,0.15,0.2,0.1,0.1,0.6,0.3,0.8,0.9,0.7,0.3,0.4,0.5
6273,500,0.4,0.05,0.15,0.12,0.08,0.25,0.2,0.15,0.6,0.7,0.8,0.9,0.7,0.5,0.3,0.8
6274,500,0.7,0.05,0.1,0.15,0.0,0.3,0.2,0.2,0.6,0.8,0.7,0.9,0.8,0.6,0.4,0.7
6275,500,0.3,0.05,0.02,0.25,0.08,0.35,0.1,0.15,0.7,0.6,0.8,0.9,0.3,0.7,0.6,0.8
6276,500,0.2,0.05,0.1,0.15,0.1,0.25,0.2,0.15,0.6,0.7,0.8,0.9,0.4,0.3,0.5,0.7
6277,500,0.4,0.05,0.1,0.15,0.1,0.25,0.2,0.15,0.7,0.8,0.6,0.9,0.4,0.7,0.8,0.6
6278,500,0.4,0.05,0.1,0.15,0.0,0.2,0.3,0.2,0.6,0.7,0.8,0.9,0.6,0.7,0.5,0.4
6279,500,0.2,0.05,0.1,0.15,0.1,0.35,0.15,0.1,0.6,0.7,0.9,0.8,0.3,0.4,0.5,0.6
6280,500,0.2,0.05,0.1,0.2,0.1,0.2,0.15,0.2,0.6,0.8,0.4,0.7,0.4,0.8,0.7,0.8
6281,500,0.4,0.05,0.0,0.1,0.0,0.15,0.3,0.4,0.8,0.6,0.9,0.9,0.3,0.4,0.7,0.8
6282,500,0.3,0.05,0.15,0.1,0.05,0.3,0.2,0.15,0.4,0.6,0.7,0.8,0.6,0.4,0.5,0.7
6283,500,0.4,0.15,0.05,0.2,0.05,0.2,0.15,0.2,0.6,0.8,0.7,0.9,0.7,0.5,0.4,0.6
6284,500,0.65,0.05,0.15,0.25,0.05,0.3,0.1,0.1,0.7,0.8,0.4,0.9,0.2,0.8,0.7,0.8
6285,500,0.65,0.05,0.1,0.25,0.15,0.2,0.15,0.1,0.7,0.8,0.4,0.9,0.3,0.7,0.6,0.8
6286,500,0.3,0.05,0.1,0.15,0.05,0.35,0.15,0.15,0.7,0.8,0.6,0.4,0.8,0.6,0.5,0.7
6287,500,0.3,0.1,0.15,0.2,0.1,0.15,0.2,0.1,0.3,0.4,0.2,0.8,0.7,0.8,0.2,0.4
6288,230,0.6,0.05,0.1,0.25,0.1,0.2,0.15,0.15,0.4,0.3,0.7,0.8,0.7,0.4,0.3,0.6
6289,500,0.6,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.7,0.4,0.8,0.9,0.6,0.4,0.7,0.5
6290,500,0.4,0.15,0.2,0.3,0.05,0.15,0.1,0.05,0.7,0.8,0.6,0.9,0.6,0.7,0.8,0.9
6291,500,0.4,0.05,0.1,0.15,0.1,0.25,0.2,0.15,0.7,0.3,0.6,0.8,0.7,0.4,0.5,0.6
6292,500,0.7,0.1,0.05,0.35,0.15,0.1,0.15,0.1,0.6,0.3,0.4,0.9,0.4,0.8,0.7,0.8
6293,500,0.4,0.05,0.1,0.25,0.1,0.2,0.15,0.15,0.7,0.5,0.6,0.9,0.8,0.6,0.7,0.8
6294,500,0.15,0.05,0.02,0.25,0.03,0.3,0.25,0.1,0.4,0.7,0.8,0.9,0.7,0.3,0.8,0.7
6295,500,0.65,0.05,0.1,0.15,0.1,0.3,0.2,0.1,0.4,0.6,0.8,0.7,0.6,0.4,0.3,0.5
6296,500,0.3,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.6,0.4,0.8,0.9,0.4,0.7,0.5,0.6
6297,500,0.3,0.4,0.2,0.15,0.05,0.1,0.05,0.05,0.7,0.4,0.6,0.9,0.8,0.6,0.4,0.5
6298,453,0.4,0.15,0.05,0.1,0.05,0.2,0.15,0.3,0.7,0.6,0.8,0.9,0.8,0.3,0.5,0.7
6299,500,0.4,0.2,0.15,0.25,0.05,0.15,0.1,0.1,0.3,0.5,0.6,0.7,0.6,0.4,0.5,0.4
6300,398,0.1,0.05,0.1,0.15,0.2,0.2,0.2,0.1,0.3,0.2,0.8,0.9,0.4,0.3,0.2,0.3
6301,500,0.3,0.05,0.15,0.25,0.05,0.25,0.15,0.1,0.7,0.8,0.6,0.9,0.6,0.7,0.8,0.7
6302,500,0.7,0.1,0.15,0.25,0.05,0.2,0.05,0.2,0.6,0.8,0.4,0.7,0.6,0.7,0.5,0.8
6303,500,0.2,0.4,0.05,0.05,0.3,0.05,0.1,0.05,0.4,0.3,0.8,0.9,0.7,0.3,0.4,0.5
6304,500,0.3,0.2,0.15,0.25,0.1,0.15,0.08,0.07,0.65,0.8,0.7,0.9,0.75,0.6,0.8,0.7
6305,500,0.4,0.05,0.1,0.15,0.05,0.35,0.15,0.15,0.6,0.3,0.7,0.9,0.3,0.6,0.4,0.5
6306,500,0.2,0.05,0.08,0.12,0.15,0.25,0.15,0.2,0.7,0.6,0.8,0.9,0.3,0.6,0.5,0.8
6307,500,0.3,0.1,0.15,0.05,0.0,0.3,0.2,0.2,0.6,0.8,0.7,0.9,0.7,0.4,0.5,0.8
6308,500,0.3,0.2,0.15,0.1,0.05,0.25,0.15,0.1,0.4,0.7,0.8,0.9,0.6,0.4,0.5,0.8
6309,500,0.2,0.05,0.1,0.35,0.05,0.15,0.15,0.15,0.6,0.8,0.7,0.9,0.4,0.7,0.8,0.6
6310,500,0.2,0.05,0.02,0.08,0.05,0.15,0.35,0.3,0.7,0.6,0.8,0.9,0.4,0.3,0.2,0.5
6311,500,0.7,0.15,0.2,0.2,0.05,0.25,0.1,0.05,0.8,0.9,0.7,0.8,0.3,0.7,0.8,0.6
6312,500,0.2,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.7,0.6,0.8,0.9,0.4,0.6,0.8,0.7
6313,500,0.2,0.05,0.05,0.1,0.05,0.4,0.15,0.2,0.7,0.4,0.9,0.9,0.3,0.2,0.1,0.6
6314,500,0.3,0.1,0.15,0.25,0.05,0.2,0.1,0.15,0.6,0.8,0.4,0.7,0.8,0.7,0.6,0.9
6315,500,0.7,0.15,0.2,0.15,0.05,0.25,0.1,0.1,0.6,0.8,0.7,0.9,0.4,0.7,0.6,0.8
6316,500,0.4,0.05,0.15,0.25,0.1,0.15,0.2,0.1,0.6,0.4,0.7,0.9,0.7,0.5,0.6,0.8
6317,500,0.3,0.2,0.1,0.15,0.2,0.15,0.1,0.1,0.4,0.5,0.3,0.8,0.7,0.6,0.5,0.6
6318,500,0.8,0.15,0.05,0.25,0.2,0.15,0.1,0.1,0.7,0.8,0.9,0.4,0.3,0.6,0.7,0.4
6319,420,0.4,0.1,0.05,0.2,0.05,0.15,0.05,0.4,0.3,0.2,0.7,0.9,0.8,0.4,0.3,0.5
6320,500,0.3,0.05,0.1,0.15,0.05,0.2,0.25,0.2,0.7,0.6,0.8,0.9,0.6,0.4,0.5,0.8
6321,500,0.3,0.15,0.2,0.1,0.05,0.25,0.1,0.15,0.4,0.6,0.7,0.9,0.6,0.4,0.5,0.7
6322,500,0.3,0.05,0.02,0.15,0.08,0.25,0.25,0.2,0.7,0.4,0.6,0.9,0.8,0.5,0.6,0.7
6323,500,0.2,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.6,0.8,0.7,0.9,0.8,0.6,0.7,0.8
6324,500,0.4,0.05,0.0,0.45,0.15,0.2,0.05,0.1,0.7,0.3,0.8,0.9,0.3,0.7,0.6,0.4
6325,500,0.3,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.6,0.8,0.7,0.9,0.7,0.4,0.3,0.6
6326,500,0.3,0.05,0.1,0.2,0.05,0.25,0.15,0.2,0.8,0.7,0.6,0.9,0.4,0.7,0.6,0.5
6327,500,0.3,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.7,0.8,0.6,0.9,0.4,0.7,0.6,0.8
6328,500,0.1,0.4,0.1,0.05,0.2,0.05,0.1,0.1,0.3,0.2,0.8,0.9,0.7,0.2,0.1,0.3
6329,500,0.2,0.05,0.1,0.15,0.05,0.4,0.15,0.1,0.7,0.6,0.9,1.0,0.3,0.4,0.5,0.6
6330,500,0.7,0.1,0.05,0.25,0.15,0.25,0.1,0.1,0.6,0.4,0.8,0.9,0.8,0.6,0.5,0.7
6331,500,0.3,0.05,0.05,0.15,0.05,0.25,0.25,0.2,0.7,0.8,0.9,0.9,0.3,0.4,0.6,0.7
6332,500,0.2,0.1,0.05,0.15,0.05,0.3,0.2,0.15,0.6,0.7,0.8,0.9,0.6,0.3,0.5,0.7
6333,500,0.8,0.05,0.1,0.15,0.0,0.35,0.05,0.3,0.7,0.9,0.4,0.8,0.6,0.7,0.5,0.9
6334,500,0.2,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.4,0.6,0.8,0.9,0.7,0.3,0.4,0.6
6335,500,0.3,0.05,0.02,0.15,0.08,0.35,0.15,0.2,0.75,0.85,0.9,0.7,0.65,0.4,0.55,0.8
6336,500,0.4,0.05,0.1,0.15,0.05,0.2,0.25,0.2,0.7,0.8,0.9,0.9,0.8,0.3,0.5,0.9
6337,500,0.2,0.3,0.25,0.15,0.1,0.1,0.05,0.05,0.4,0.6,0.7,0.9,0.8,0.5,0.3,0.6
6338,500,0.4,0.05,0.02,0.15,0.08,0.2,0.3,0.2,0.6,0.3,0.8,0.9,0.7,0.3,0.4,0.5
6339,500,0.3,0.05,0.1,0.15,0.2,0.1,0.15,0.25,0.6,0.4,0.8,0.9,0.4,0.5,0.7,0.6
6340,500,0.3,0.05,0.1,0.2,0.05,0.3,0.2,0.1,0.7,0.6,0.8,0.9,0.3,0.7,0.6,0.8
6341,500,0.3,0.05,0.05,0.1,0.15,0.15,0.2,0.3,0.7,0.4,0.8,0.9,0.6,0.3,0.4,0.5
6342,500,0.3,0.1,0.05,0.15,0.1,0.2,0.2,0.2,0.6,0.7,0.5,0.8,0.7,0.6,0.5,0.6
6343,500,0.1,0.05,0.02,0.25,0.08,0.15,0.25,0.2,0.7,0.8,0.6,0.9,0.6,0.7,0.8,0.85
6344,500,0.4,0.1,0.15,0.05,0.0,0.3,0.25,0.15,0.7,0.8,0.6,0.9,0.8,0.4,0.6,0.7
6345,500,0.15,0.05,0.02,0.08,0.05,0.15,0.35,0.3,0.7,0.6,0.8,0.9,0.4,0.3,0.5,0.7
6346,500,0.6,0.1,0.15,0.2,0.05,0.25,0.15,0.1,0.4,0.7,0.5,0.8,0.7,0.6,0.5,0.8
6347,500,0.3,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.7,0.8,0.9,0.9,0.6,0.4,0.7,0.8
6348,500,0.3,0.05,0.1,0.2,0.1,0.2,0.25,0.1,0.7,0.8,0.6,0.9,0.8,0.4,0.7,0.8
6349,500,0.3,0.05,0.1,0.25,0.05,0.3,0.15,0.1,0.6,0.7,0.5,0.9,0.4,0.7,0.6,0.5
6350,500,0.3,0.15,0.2,0.25,0.05,0.2,0.05,0.1,0.4,0.7,0.5,0.8,0.6,0.7,0.6,0.8
6351,500,0.65,0.05,0.08,0.25,0.07,0.28,0.12,0.15,0.75,0.85,0.45,0.9,0.65,0.8,0.75,0.85
6352,310,0.3,0.1,0.15,0.2,0.05,0.2,0.2,0.1,0.4,0.7,0.6,0.8,0.8,0.6,0.7,0.7
6353,500,0.4,0.15,0.2,0.1,0.05,0.2,0.1,0.2,0.4,0.3,0.7,0.9,0.6,0.3,0.4,0.5
6354,500,0.3,0.05,0.1,0.2,0.05,0.3,0.15,0.15,0.7,0.8,0.6,0.4,0.8,0.6,0.7,0.9
6355,500,0.4,0.15,0.1,0.2,0.05,0.3,0.1,0.1,0.7,0.4,0.3,0.9,0.8,0.7,0.6,0.8
6356,500,0.3,0.15,0.1,0.15,0.05,0.2,0.15,0.2,0.7,0.8,0.6,0.9,0.8,0.6,0.5,0.9
6357,500,0.3,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.7,0.8,0.9,0.9,0.6,0.4,0.7,0.8
6358,440,0.3,0.05,0.08,0.25,0.07,0.28,0.12,0.15,0.65,0.8,0.7,0.9,0.3,0.7,0.8,0.75
6359,500,0.4,0.15,0.1,0.25,0.05,0.2,0.1,0.15,0.3,0.6,0.4,0.8,0.7,0.8,0.5,0.6
6360,500,0.2,0.05,0.1,0.25,0.1,0.2,0.15,0.15,0.6,0.8,0.7,0.9,0.2,0.7,0.6,0.8
6361,500,0.3,0.05,0.1,0.2,0.1,0.25,0.15,0.15,0.6,0.7,0.8,0.9,0.3,0.7,0.5,0.4
6362,430,0.1,0.05,0.0,0.15,0.1,0.2,0.35,0.15,0.4,0.8,0.9,0.9,0.6,0.3,0.4,0.5
6363,500,0.4,0.3,0.15,0.2,0.05,0.1,0.1,0.1,0.5,0.7,0.4,0.9,0.8,0.6,0.7,0.8
6364,500,0.15,0.05,0.1,0.15,0.05,0.35,0.2,0.1,0.4,0.8,0.6,0.7,0.8,0.4,0.6,0.9
6365,471,0.4,0.3,0.05,0.1,0.05,0.2,0.2,0.1,0.6,0.8,0.7,0.9,0.8,0.5,0.4,0.7
6366,500,0.4,0.05,0.1,0.15,0.05,0.3,0.2,0.15,0.7,0.8,0.6,0.9,0.4,0.7,0.5,0.6
6367,500,0.4,0.2,0.3,0.15,0.05,0.15,0.05,0.1,0.4,0.7,0.5,0.8,0.7,0.6,0.4,0.8
6368,500,0.3,0.1,0.15,0.05,0.05,0.3,0.2,0.15,0.6,0.8,0.7,0.9,0.8,0.4,0.6,0.7
6369,500,0.2,0.3,0.15,0.1,0.2,0.1,0.05,0.1,0.3,0.6,0.7,0.4,0.8,0.4,0.3,0.5
6370,500,0.3,0.25,0.15,0.2,0.05,0.2,0.05,0.1,0.6,0.7,0.4,0.8,0.4,0.7,0.6,0.5
6371,437,0.4,0.1,0.15,0.25,0.05,0.2,0.1,0.15,0.3,0.4,0.6,0.8,0.7,0.5,0.4,0.6
6372,500,0.4,0.15,0.2,0.05,0.05,0.3,0.15,0.1,0.6,0.7,0.3,0.8,0.7,0.8,0.4,0.6
6373,420,0.2,0.05,0.15,0.25,0.05,0.2,0.15,0.15,0.6,0.8,0.7,0.9,0.7,0.8,0.85,0.9
6374,500,0.4,0.05,0.15,0.2,0.1,0.25,0.1,0.15,0.6,0.7,0.5,0.9,0.6,0.7,0.5,0.8
6375,500,0.3,0.1,0.05,0.1,0.05,0.2,0.3,0.2,0.6,0.7,0.8,0.9,0.6,0.4,0.3,0.5
6376,500,0.3,0.05,0.08,0.22,0.05,0.35,0.15,0.1,0.65,0.8,0.7,0.9,0.6,0.75,0.65,0.8
6377,500,0.15,0.3,0.15,0.25,0.0,0.2,0.05,0.05,0.6,0.8,0.4,0.7,0.8,0.7,0.6,0.9
6378,500,0.75,0.05,0.15,0.2,0.05,0.25,0.2,0.1,0.6,0.8,0.7,0.9,0.4,0.6,0.5,0.8
6379,500,0.65,0.05,0.08,0.25,0.12,0.28,0.12,0.1,0.7,0.4,0.3,0.8,0.4,0.85,0.6,0.7
6380,500,0.85,0.05,0.08,0.22,0.05,0.35,0.15,0.1,0.85,0.7,0.45,0.9,0.4,0.75,0.9,0.85
6381,500,0.3,0.2,0.15,0.25,0.1,0.1,0.1,0.1,0.4,0.6,0.5,0.8,0.7,0.6,0.4,0.6
6382,458,0.65,0.05,0.15,0.25,0.05,0.2,0.1,0.2,0.4,0.5,0.3,0.8,0.7,0.6,0.5,0.6
6383,500,0.3,0.05,0.02,0.25,0.03,0.35,0.15,0.15,0.8,0.9,0.85,0.7,0.2,0.3,0.7,0.6
6384,500,0.4,0.1,0.15,0.2,0.05,0.25,0.1,0.15,0.4,0.8,0.7,0.9,0.6,0.5,0.4,0.7
6385,500,0.2,0.3,0.05,0.1,0.15,0.1,0.15,0.15,0.7,0.3,0.8,0.9,0.8,0.3,0.4,0.6
6386,500,0.3,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.6,0.7,0.5,0.9,0.6,0.7,0.4,0.5
6387,500,0.65,0.1,0.15,0.2,0.05,0.3,0.1,0.1,0.6,0.4,0.7,0.8,0.4,0.6,0.3,0.7
6388,500,0.4,0.15,0.2,0.1,0.05,0.3,0.1,0.1,0.6,0.8,0.5,0.7,0.7,0.6,0.5,0.8
6389,500,0.2,0.05,0.15,0.1,0.05,0.25,0.3,0.1,0.4,0.3,0.7,0.8,0.8,0.3,0.2,0.4
6390,500,0.4,0.05,0.1,0.15,0.1,0.2,0.2,0.2,0.6,0.4,0.8,0.9,0.7,0.4,0.5,0.6
6391,500,0.3,0.1,0.15,0.2,0.05,0.2,0.2,0.1,0.6,0.7,0.5,0.9,0.4,0.7,0.6,0.8
6392,500,0.4,0.05,0.1,0.2,0.1,0.2,0.15,0.2,0.4,0.6,0.7,0.8,0.8,0.5,0.4,0.7
6393,500,0.4,0.1,0.05,0.2,0.25,0.1,0.15,0.15,0.6,0.3,0.8,0.9,0.7,0.6,0.7,0.8
6394,500,0.3,0.05,0.1,0.2,0.05,0.2,0.25,0.15,0.6,0.7,0.8,0.9,0.3,0.7,0.6,0.4
6395,500,0.4,0.1,0.15,0.2,0.05,0.25,0.15,0.1,0.6,0.8,0.4,0.7,0.6,0.7,0.6,0.8
6396,491,0.65,0.05,0.15,0.1,0.0,0.3,0.1,0.3,0.3,0.2,0.8,0.9,0.8,0.3,0.4,0.6
6397,500,0.6,0.15,0.05,0.35,0.1,0.1,0.2,0.05,0.4,0.7,0.8,0.9,0.4,0.8,0.7,0.6
6398,500,0.3,0.05,0.1,0.15,0.1,0.2,0.25,0.15,0.7,0.5,0.6,0.8,0.8,0.6,0.7,0.8
6399,487,0.15,0.05,0.08,0.15,0.07,0.2,0.3,0.15,0.6,0.8,0.7,0.9,0.3,0.4,0.3,0.7
6400,500,0.35,0.05,0.15,0.25,0.05,0.3,0.1,0.1,0.65,0.7,0.8,0.9,0.4,0.65,0.75,0.6
6401,500,0.3,0.05,0.1,0.15,0.2,0.2,0.2,0.1,0.4,0.3,0.7,0.8,0.6,0.4,0.3,0.5
6402,500,0.2,0.1,0.05,0.15,0.1,0.1,0.2,0.3,0.6,0.3,0.8,0.9,0.7,0.3,0.4,0.5
6403,500,0.6,0.15,0.2,0.25,0.05,0.2,0.05,0.1,0.7,0.8,0.6,0.9,0.8,0.7,0.6,0.9
6404,500,0.3,0.05,0.1,0.15,0.05,0.25,0.2,0.2,0.7,0.6,0.8,0.9,0.6,0.7,0.8,0.7
6405,500,0.3,0.05,0.1,0.2,0.15,0.2,0.1,0.2,0.6,0.4,0.7,0.9,0.6,0.8,0.4,0.5
6406,500,0.3,0.05,0.1,0.2,0.05,0.25,0.2,0.15,0.6,0.7,0.4,0.9,0.6,0.8,0.7,0.5
6407,500,0.3,0.05,0.15,0.1,0.05,0.35,0.2,0.1,0.6,0.8,0.9,0.9,0.7,0.8,0.5,0.8
6408,500,0.4,0.1,0.15,0.2,0.05,0.2,0.2,0.1,0.6,0.7,0.5,0.8,0.6,0.7,0.5,0.4
6409,500,0.4,0.05,0.02,0.15,0.08,0.2,0.2,0.3,0.8,0.7,0.9,0.9,0.6,0.4,0.8,0.7
6410,500,0.3,0.05,0.15,0.25,0.1,0.2,0.15,0.1,0.7,0.8,0.4,0.9,0.6,0.8,0.7,0.8
6411,500,0.3,0.3,0.2,0.15,0.05,0.2,0.05,0.05,0.6,0.8,0.4,0.9,0.4,0.7,0.5,0.8
6412,500,0.4,0.05,0.15,0.2,0.1,0.25,0.15,0.1,0.6,0.7,0.5,0.8,0.6,0.7,0.5,0.7
6413,500,0.3,0.05,0.08,0.25,0.07,0.35,0.12,0.08,0.65,0.85,0.7,0.9,0.4,0.3,0.45,0.6
6414,500,0.7,0.05,0.15,0.25,0.05,0.3,0.1,0.1,0.7,0.8,0.4,0.9,0.8,0.7,0.8,0.9
6415,500,0.3,0.15,0.1,0.2,0.05,0.25,0.1,0.15,0.6,0.7,0.5,0.8,0.6,0.7,0.5,0.7
6416,500,0.2,0.05,0.15,0.25,0.1,0.2,0.15,0.1,0.6,0.7,0.4,0.8,0.7,0.8,0.6,0.7
6417,500,0.35,0.15,0.1,0.05,0.0,0.4,0.1,0.2,0.6,0.8,0.9,0.7,0.3,0.4,0.5,0.7
6418,500,0.4,0.1,0.05,0.15,0.1,0.2,0.2,0.2,0.3,0.4,0.8,0.9,0.7,0.3,0.4,0.6
6419,500,0.3,0.05,0.1,0.2,0.05,0.15,0.25,0.2,0.6,0.8,0.4,0.9,0.7,0.6,0.8,0.7
6420,500,0.2,0.05,0.0,0.1,0.0,0.15,0.3,0.4,0.4,0.3,0.8,0.9,0.7,0.3,0.4,0.5
6421,500,0.2,0.4,0.2,0.15,0.05,0.1,0.05,0.05,0.6,0.7,0.5,0.8,0.7,0.4,0.5,0.6
6422,500,0.65,0.1,0.05,0.25,0.15,0.2,0.15,0.1,0.4,0.3,0.5,0.8,0.7,0.8,0.6,0.7
6423,500,0.4,0.15,0.2,0.25,0.05,0.2,0.05,0.1,0.6,0.8,0.5,0.9,0.8,0.6,0.4,0.7
